generation,rank_1,rank_2,swapAccepted
16435000,3,4,0
16436000,3,4,0
16437000,1,2,1
16438000,2,3,0
16439000,2,3,0
16440000,1,3,0
16441000,2,4,0
16442000,3,4,1
16443000,3,4,1
16444000,3,4,1
16445000,3,4,1
16446000,3,4,0
16447000,2,3,0
16448000,2,3,0
16449000,1,4,0
16450000,1,3,0
16451000,1,4,0
16452000,2,3,0
16453000,3,4,0
16454000,1,3,0
16455000,1,3,0
16456000,1,3,0
16457000,1,4,0
16458000,1,2,1
16459000,1,3,0
16460000,1,4,0
16461000,1,2,1
16462000,1,4,0
16463000,1,4,0
16464000,1,2,1
16465000,3,4,0
16466000,3,4,0
16467000,3,4,0
16468000,1,2,1
16469000,3,4,0
16470000,1,2,1
16471000,3,4,0
16472000,1,3,0
16473000,2,4,0
16474000,2,4,0
16475000,1,4,0
16476000,2,3,0
16477000,3,4,1
16478000,2,4,0
16479000,3,4,1
16480000,1,2,1
16481000,2,3,0
16482000,3,4,0
16483000,3,4,0
16484000,2,3,0
16485000,1,4,0
16486000,1,4,0
16487000,1,3,0
16488000,2,3,0
16489000,2,3,0
16490000,2,4,0
16491000,2,4,0
16492000,1,4,0
16493000,2,3,0
16494000,1,4,0
16495000,2,3,0
16496000,3,4,0
16497000,2,3,0
16498000,1,4,0
16499000,3,4,0
16500000,3,4,0
16501000,2,4,0
16502000,3,4,0
16503000,3,4,0
16504000,1,2,1
16505000,2,3,0
16506000,1,3,0
16507000,2,4,0
16508000,1,2,0
16509000,1,4,0
16510000,1,4,0
16511000,2,4,0
16512000,1,2,1
16513000,2,4,0
16514000,1,2,1
16515000,1,4,0
16516000,2,3,0
16517000,1,4,0
16518000,1,4,0
16519000,2,3,1
16520000,2,3,1
16521000,3,4,1
16522000,2,4,0
16523000,2,3,0
16524000,1,4,0
16525000,1,4,0
16526000,1,4,0
16527000,2,3,0
16528000,2,4,0
16529000,3,4,1
16530000,3,4,0
16531000,1,3,0
16532000,3,4,0
16533000,2,3,0
16534000,2,4,0
16535000,2,4,0
16536000,1,2,1
16537000,1,4,0
16538000,3,4,0
16539000,3,4,0
16540000,3,4,0
16541000,2,4,0
16542000,2,3,0
16543000,1,2,1
16544000,2,3,0
16545000,1,2,1
16546000,2,4,0
16547000,2,4,0
16548000,1,2,1
16549000,1,3,0
16550000,1,4,0
16551000,1,4,0
16552000,2,3,0
16553000,1,3,0
16554000,2,3,0
16555000,3,4,0
16556000,1,4,0
16557000,3,4,0
16558000,1,2,0
16559000,2,4,0
16560000,3,4,1
16561000,3,4,1
16562000,2,4,0
16563000,2,4,0
16564000,1,3,0
16565000,2,4,0
16566000,3,4,0
16567000,2,3,0
16568000,2,4,0
16569000,2,3,0
16570000,1,4,0
16571000,2,3,0
16572000,1,4,0
16573000,1,3,0
16574000,1,2,1
16575000,2,4,0
16576000,2,4,0
16577000,1,2,1
16578000,1,2,0
16579000,2,4,0
16580000,1,2,1
16581000,1,2,1
16582000,1,3,0
16583000,1,3,0
16584000,2,4,0
16585000,1,2,1
16586000,1,2,1
16587000,3,4,0
16588000,1,4,0
16589000,1,3,0
16590000,1,4,0
16591000,2,3,0
16592000,2,3,0
16593000,1,4,0
16594000,1,2,0
16595000,1,4,0
16596000,3,4,1
16597000,2,3,0
16598000,2,4,0
16599000,1,3,0
16600000,1,4,0
16601000,1,4,0
16602000,2,3,0
16603000,2,3,0
16604000,2,3,0
16605000,2,4,0
16606000,1,2,1
16607000,2,4,0
16608000,3,4,1
16609000,2,3,0
16610000,1,3,0
16611000,1,4,0
16612000,1,4,0
16613000,2,4,0
16614000,1,4,0
16615000,2,3,0
16616000,1,4,0
16617000,1,2,1
16618000,1,2,1
16619000,1,4,0
16620000,1,2,1
16621000,1,2,0
16622000,3,4,1
16623000,3,4,1
16624000,3,4,1
16625000,1,3,0
16626000,1,3,0
16627000,1,2,1
16628000,2,3,0
16629000,1,4,0
16630000,1,4,0
16631000,2,3,0
16632000,1,4,0
16633000,1,2,1
16634000,2,3,0
16635000,2,3,0
16636000,1,4,0
16637000,1,3,0
16638000,3,4,1
16639000,2,3,0
16640000,3,4,0
16641000,1,4,0
16642000,2,3,0
16643000,3,4,0
16644000,1,4,0
16645000,2,3,0
16646000,2,4,0
16647000,1,3,0
16648000,2,4,0
16649000,3,4,1
16650000,3,4,1
16651000,1,4,0
16652000,2,4,0
16653000,1,4,0
16654000,2,4,0
16655000,2,4,0
16656000,1,4,0
16657000,1,4,0
16658000,1,3,0
16659000,2,3,0
16660000,1,3,0
16661000,1,2,1
16662000,2,3,0
16663000,1,3,0
16664000,2,3,0
16665000,1,3,0
16666000,2,4,0
16667000,3,4,0
16668000,2,4,0
16669000,2,3,0
16670000,2,4,0
16671000,3,4,1
16672000,3,4,1
16673000,2,4,0
16674000,3,4,1
16675000,3,4,1
16676000,2,3,0
16677000,1,4,0
16678000,2,3,0
16679000,2,3,0
16680000,1,4,0
16681000,1,2,1
16682000,1,2,1
16683000,1,2,1
16684000,3,4,0
16685000,1,2,1
16686000,2,3,0
16687000,2,4,0
16688000,3,4,0
16689000,2,4,0
16690000,1,2,1
16691000,1,3,0
16692000,2,3,0
16693000,1,3,0
16694000,1,4,0
16695000,1,4,0
16696000,3,4,0
16697000,1,4,0
16698000,1,4,0
16699000,2,4,0
16700000,1,2,1
16701000,1,2,1
16702000,2,3,0
16703000,3,4,0
16704000,1,2,1
16705000,2,4,0
16706000,1,4,0
16707000,2,3,0
16708000,1,2,1
16709000,1,2,0
16710000,1,4,0
16711000,1,2,1
16712000,1,4,0
16713000,3,4,0
16714000,2,3,0
16715000,1,4,0
16716000,3,4,1
16717000,2,4,0
16718000,3,4,1
16719000,1,3,0
16720000,1,4,0
16721000,2,3,0
16722000,2,3,0
16723000,1,3,0
16724000,2,4,0
16725000,1,4,0
16726000,1,4,0
16727000,2,3,0
16728000,1,4,0
16729000,3,4,1
16730000,1,2,1
16731000,1,4,0
16732000,2,4,0
16733000,1,3,0
16734000,1,4,0
16735000,2,4,0
16736000,1,4,0
16737000,2,3,0
16738000,1,2,1
16739000,2,4,0
16740000,3,4,1
16741000,1,4,0
16742000,2,3,0
16743000,3,4,0
16744000,1,3,0
16745000,3,4,0
16746000,1,3,0
16747000,1,3,0
16748000,2,4,0
16749000,2,3,0
16750000,1,2,1
16751000,2,3,0
16752000,1,4,0
16753000,1,2,1
16754000,2,3,0
16755000,1,2,1
16756000,1,2,1
16757000,1,2,1
16758000,2,4,0
16759000,2,4,0
16760000,3,4,0
16761000,1,4,0
16762000,1,2,0
16763000,1,2,0
16764000,2,3,0
16765000,1,3,0
16766000,1,2,1
16767000,1,2,1
16768000,2,3,0
16769000,3,4,0
16770000,2,3,0
16771000,1,3,0
16772000,1,3,0
16773000,3,4,0
16774000,2,4,0
16775000,2,4,0
16776000,2,3,0
16777000,2,3,0
16778000,1,2,1
16779000,1,3,0
16780000,2,4,0
16781000,1,2,1
16782000,1,4,0
16783000,1,3,0
16784000,1,3,0
16785000,2,3,0
16786000,3,4,0
16787000,2,3,0
16788000,1,2,1
16789000,1,3,0
16790000,2,4,0
16791000,3,4,0
16792000,2,3,0
16793000,1,2,1
16794000,1,2,1
16795000,1,2,1
16796000,2,3,0
16797000,1,2,1
16798000,2,4,0
16799000,2,3,0
16800000,3,4,1
16801000,1,3,0
16802000,3,4,1
16803000,3,4,0
16804000,2,4,0
16805000,1,2,1
16806000,2,3,0
16807000,3,4,0
16808000,3,4,0
16809000,3,4,1
16810000,2,3,0
16811000,3,4,1
16812000,3,4,0
16813000,3,4,1
16814000,1,3,0
16815000,2,3,0
16816000,3,4,1
16817000,2,4,0
16818000,1,2,0
16819000,2,4,0
16820000,2,4,0
16821000,1,3,0
16822000,2,3,0
16823000,3,4,0
16824000,2,4,0
16825000,2,3,1
16826000,1,4,0
16827000,2,4,1
16828000,1,4,0
16829000,1,3,0
16830000,3,4,0
16831000,1,3,1
16832000,1,4,0
16833000,2,4,1
16834000,1,3,1
16835000,2,3,1
16836000,1,4,0
16837000,2,3,1
16838000,2,4,0
16839000,2,3,1
16840000,2,4,0
16841000,2,4,0
16842000,1,4,0
16843000,1,4,0
16844000,3,4,0
16845000,2,4,0
16846000,2,4,0
16847000,1,2,0
16848000,3,4,1
16849000,1,4,0
16850000,2,3,0
16851000,1,2,1
16852000,2,3,0
16853000,1,4,0
16854000,1,4,0
16855000,3,4,1
16856000,1,2,1
16857000,1,2,1
16858000,2,3,0
16859000,2,3,0
16860000,2,3,0
16861000,2,3,0
16862000,2,4,0
16863000,1,2,1
16864000,3,4,1
16865000,1,3,0
16866000,1,2,1
16867000,1,4,0
16868000,2,4,0
16869000,1,2,1
16870000,2,4,0
16871000,1,4,0
16872000,1,2,0
16873000,2,4,0
16874000,3,4,1
16875000,1,3,0
16876000,1,4,0
16877000,1,3,0
16878000,3,4,0
16879000,1,2,0
16880000,3,4,0
16881000,3,4,1
16882000,1,2,0
16883000,1,2,1
16884000,2,4,0
16885000,1,2,1
16886000,1,4,0
16887000,1,3,0
16888000,1,4,0
16889000,2,4,0
16890000,1,4,0
16891000,3,4,1
16892000,2,3,0
16893000,3,4,0
16894000,3,4,1
16895000,1,2,0
16896000,3,4,1
16897000,1,2,1
16898000,3,4,1
16899000,1,3,0
16900000,2,3,0
16901000,3,4,1
16902000,3,4,1
16903000,1,4,0
16904000,1,4,0
16905000,2,3,0
16906000,3,4,1
16907000,2,3,0
16908000,1,4,0
16909000,3,4,0
16910000,1,2,1
16911000,2,4,0
16912000,1,3,0
16913000,1,4,0
16914000,2,3,0
16915000,1,3,0
16916000,1,2,0
16917000,3,4,0
16918000,3,4,1
16919000,3,4,1
16920000,1,3,0
16921000,1,2,1
16922000,1,3,0
16923000,1,4,0
16924000,1,3,0
16925000,2,4,0
16926000,1,2,1
16927000,1,3,0
16928000,2,4,0
16929000,2,3,0
16930000,2,3,0
16931000,3,4,1
16932000,1,2,1
16933000,1,2,1
16934000,1,4,0
16935000,1,2,1
16936000,2,3,0
16937000,1,2,1
16938000,1,2,0
16939000,3,4,1
16940000,2,4,0
16941000,1,2,1
16942000,1,3,0
16943000,1,3,0
16944000,3,4,1
16945000,1,4,0
16946000,1,4,0
16947000,1,2,1
16948000,1,2,1
16949000,2,3,0
16950000,1,4,0
16951000,1,3,0
16952000,2,3,0
16953000,1,4,0
16954000,2,4,0
16955000,3,4,1
16956000,1,3,0
16957000,2,4,0
16958000,3,4,1
16959000,1,4,0
16960000,1,2,1
16961000,3,4,1
16962000,2,4,0
16963000,3,4,1
16964000,2,4,0
16965000,1,2,0
16966000,3,4,1
16967000,1,4,0
16968000,2,4,0
16969000,1,2,1
16970000,3,4,1
16971000,2,3,0
16972000,1,3,0
16973000,3,4,1
16974000,2,3,0
16975000,1,2,1
16976000,3,4,0
16977000,2,4,0
16978000,1,2,1
16979000,2,3,0
16980000,1,4,0
16981000,1,2,1
16982000,2,3,0
16983000,1,4,0
16984000,2,4,0
16985000,2,3,0
16986000,2,4,0
16987000,1,4,0
16988000,1,4,0
16989000,1,4,0
16990000,3,4,0
16991000,3,4,0
16992000,1,2,1
16993000,2,3,0
16994000,3,4,1
16995000,1,3,0
16996000,1,4,0
16997000,2,4,0
16998000,1,4,0
16999000,1,2,1
17000000,2,4,0
17001000,1,3,0
17002000,1,2,0
17003000,1,3,0
17004000,1,3,0
17005000,1,3,0
17006000,2,3,0
17007000,2,4,0
17008000,2,3,0
17009000,3,4,1
17010000,1,4,0
17011000,1,2,0
17012000,1,2,1
17013000,3,4,0
17014000,1,4,0
17015000,1,4,0
17016000,1,4,0
17017000,1,4,0
17018000,1,4,0
17019000,1,4,0
17020000,2,3,0
17021000,3,4,0
17022000,2,4,0
17023000,3,4,0
17024000,3,4,1
17025000,1,3,0
17026000,1,4,0
17027000,2,3,0
17028000,2,4,0
17029000,1,3,0
17030000,1,3,0
17031000,1,3,0
17032000,3,4,1
17033000,3,4,0
17034000,2,4,0
17035000,3,4,0
17036000,2,3,0
17037000,3,4,1
17038000,1,3,0
17039000,1,2,1
17040000,1,2,1
17041000,1,3,0
17042000,1,2,1
17043000,3,4,1
17044000,3,4,1
17045000,1,2,1
17046000,2,4,0
17047000,1,4,0
17048000,2,3,0
17049000,1,3,0
17050000,1,2,1
17051000,1,2,1
17052000,2,3,0
17053000,1,3,0
17054000,1,2,1
17055000,1,4,0
17056000,2,4,0
17057000,3,4,1
17058000,2,3,0
17059000,1,2,1
17060000,1,3,0
17061000,1,4,0
17062000,2,3,0
17063000,1,4,0
17064000,3,4,1
17065000,2,3,0
17066000,1,3,0
17067000,1,3,0
17068000,1,3,0
17069000,1,3,0
17070000,1,2,1
17071000,3,4,1
17072000,3,4,0
17073000,3,4,0
17074000,2,3,0
17075000,2,4,0
17076000,1,4,0
17077000,3,4,1
17078000,1,3,0
17079000,2,3,0
17080000,1,4,0
17081000,1,3,0
17082000,1,4,0
17083000,2,4,0
17084000,1,2,1
17085000,2,4,0
17086000,1,2,1
17087000,2,3,0
17088000,1,4,0
17089000,2,4,0
17090000,1,3,0
17091000,2,3,0
17092000,2,3,0
17093000,1,3,0
17094000,1,4,0
17095000,1,3,0
17096000,3,4,1
17097000,2,4,0
17098000,2,4,0
17099000,1,2,1
17100000,1,3,0
17101000,2,4,0
17102000,2,3,0
17103000,1,3,0
17104000,1,4,0
17105000,2,3,0
17106000,2,3,0
17107000,1,2,1
17108000,1,2,1
17109000,2,3,0
17110000,1,2,1
17111000,1,2,1
17112000,1,2,1
17113000,2,3,0
17114000,1,3,0
17115000,3,4,1
17116000,1,4,0
17117000,2,4,0
17118000,1,4,0
17119000,1,2,1
17120000,1,4,0
17121000,1,4,0
17122000,2,3,0
17123000,1,2,1
17124000,1,2,1
17125000,2,3,0
17126000,3,4,1
17127000,1,3,0
17128000,1,3,0
17129000,2,3,0
17130000,1,4,0
17131000,1,3,0
17132000,2,3,0
17133000,1,3,0
17134000,2,4,0
17135000,1,3,0
17136000,1,4,0
17137000,2,3,0
17138000,2,3,0
17139000,1,3,0
17140000,2,4,0
17141000,1,2,1
17142000,1,4,0
17143000,2,4,0
17144000,3,4,1
17145000,2,3,0
17146000,1,4,0
17147000,3,4,1
17148000,3,4,0
17149000,1,2,1
17150000,1,4,0
17151000,1,2,1
17152000,3,4,0
17153000,1,3,0
17154000,3,4,0
17155000,1,2,1
17156000,1,3,0
17157000,2,4,0
17158000,1,4,0
17159000,3,4,0
17160000,2,3,0
17161000,2,4,0
17162000,1,4,0
17163000,3,4,1
17164000,2,3,0
17165000,2,4,0
17166000,2,4,0
17167000,1,4,0
17168000,1,4,0
17169000,1,2,1
17170000,1,4,0
17171000,1,3,0
17172000,1,3,0
17173000,3,4,1
17174000,1,3,0
17175000,1,4,0
17176000,3,4,0
17177000,2,3,0
17178000,1,3,0
17179000,2,3,0
17180000,3,4,0
17181000,1,4,0
17182000,3,4,1
17183000,1,2,1
17184000,1,2,1
17185000,3,4,1
17186000,3,4,0
17187000,1,3,0
17188000,2,3,0
17189000,1,3,0
17190000,1,4,0
17191000,1,2,0
17192000,1,2,0
17193000,2,3,0
17194000,1,4,0
17195000,1,3,0
17196000,1,2,1
17197000,2,3,0
17198000,2,3,0
17199000,1,3,0
17200000,3,4,0
17201000,2,4,0
17202000,1,4,0
17203000,2,4,0
17204000,1,4,0
17205000,1,3,0
17206000,2,3,0
17207000,1,3,0
17208000,2,3,0
17209000,2,3,0
17210000,2,3,0
17211000,1,4,0
17212000,2,3,0
17213000,2,4,0
17214000,1,4,0
17215000,1,4,0
17216000,1,3,0
17217000,2,3,0
17218000,2,3,0
17219000,2,4,0
17220000,2,4,0
17221000,2,3,0
17222000,3,4,0
17223000,3,4,0
17224000,1,4,0
17225000,2,3,0
17226000,2,4,0
17227000,3,4,0
17228000,1,2,1
17229000,2,3,0
17230000,1,4,0
17231000,2,3,0
17232000,1,4,0
17233000,2,4,0
17234000,1,2,1
17235000,2,3,0
17236000,1,4,0
17237000,1,3,0
17238000,3,4,1
17239000,1,3,0
17240000,2,4,0
17241000,1,3,0
17242000,2,3,0
17243000,1,3,0
17244000,2,3,0
17245000,1,2,1
17246000,1,2,1
17247000,2,4,0
17248000,1,3,0
17249000,2,4,0
17250000,3,4,1
17251000,1,2,1
17252000,1,3,0
17253000,1,4,0
17254000,1,3,0
17255000,1,3,0
17256000,2,4,0
17257000,1,2,0
17258000,3,4,0
17259000,1,2,1
17260000,1,2,1
17261000,2,4,0
17262000,2,3,0
17263000,2,3,0
17264000,3,4,0
17265000,2,3,0
17266000,1,4,0
17267000,2,3,0
17268000,1,2,1
17269000,1,4,0
17270000,3,4,1
17271000,2,4,0
17272000,1,2,1
17273000,1,4,0
17274000,2,3,0
17275000,1,2,1
17276000,1,4,0
17277000,2,3,0
17278000,1,2,1
17279000,1,3,0
17280000,1,4,0
17281000,2,4,0
17282000,3,4,1
17283000,2,3,0
17284000,1,2,1
17285000,2,3,0
17286000,1,2,1
17287000,1,3,0
17288000,2,3,0
17289000,3,4,0
17290000,2,4,0
17291000,1,4,0
17292000,1,4,0
17293000,1,3,0
17294000,2,4,0
17295000,1,3,0
17296000,1,3,0
17297000,2,3,0
17298000,2,3,0
17299000,2,4,0
17300000,2,4,0
17301000,2,4,0
17302000,2,4,0
17303000,2,4,0
17304000,1,3,0
17305000,1,3,0
17306000,1,3,0
17307000,1,2,1
17308000,1,2,1
17309000,2,3,0
17310000,1,3,0
17311000,1,3,0
17312000,1,4,0
17313000,2,3,0
17314000,2,4,0
17315000,1,2,1
17316000,1,4,0
17317000,1,4,0
17318000,3,4,1
17319000,1,3,0
17320000,2,4,0
17321000,1,2,1
17322000,1,2,1
17323000,2,4,0
17324000,1,4,0
17325000,1,2,1
17326000,3,4,1
17327000,3,4,0
17328000,3,4,0
17329000,2,3,0
17330000,1,2,1
17331000,1,3,0
17332000,2,4,0
17333000,1,3,0
17334000,2,3,0
17335000,1,3,0
17336000,1,2,1
17337000,2,3,0
17338000,2,3,0
17339000,2,3,0
17340000,1,2,1
17341000,2,4,0
17342000,2,4,0
17343000,2,4,0
17344000,1,4,0
17345000,2,4,0
17346000,2,4,0
17347000,1,4,0
17348000,2,4,0
17349000,2,4,0
17350000,1,4,0
17351000,2,3,0
17352000,1,3,0
17353000,1,2,1
17354000,2,3,0
17355000,1,4,0
17356000,2,4,0
17357000,2,4,0
17358000,1,4,0
17359000,1,2,1
17360000,1,4,0
17361000,2,3,0
17362000,3,4,1
17363000,2,3,0
17364000,1,3,0
17365000,3,4,1
17366000,1,4,0
17367000,2,4,0
17368000,2,4,0
17369000,2,4,0
17370000,1,2,1
17371000,3,4,1
17372000,1,4,0
17373000,1,3,0
17374000,3,4,1
17375000,1,2,1
17376000,1,2,1
17377000,2,3,0
17378000,2,3,0
17379000,1,3,0
17380000,1,2,0
17381000,1,2,1
17382000,1,4,0
17383000,3,4,0
17384000,1,3,0
17385000,1,4,0
17386000,1,2,1
17387000,2,4,0
17388000,1,3,0
17389000,2,4,0
17390000,1,3,0
17391000,2,4,0
17392000,2,4,0
17393000,1,4,0
17394000,2,3,0
17395000,2,4,0
17396000,3,4,0
17397000,1,2,1
17398000,2,4,0
17399000,2,4,0
17400000,1,3,0
17401000,2,4,0
17402000,1,4,0
17403000,2,3,0
17404000,2,4,0
17405000,1,2,1
17406000,1,4,0
17407000,2,4,0
17408000,1,4,0
17409000,1,3,0
17410000,2,4,0
17411000,1,4,0
17412000,2,4,0
17413000,2,3,0
17414000,2,4,0
17415000,2,3,0
17416000,1,3,0
17417000,1,4,0
17418000,2,3,0
17419000,1,3,0
17420000,2,3,0
17421000,2,4,0
17422000,2,3,0
17423000,1,2,1
17424000,1,4,0
17425000,2,4,0
17426000,2,4,0
17427000,1,3,0
17428000,3,4,0
17429000,1,4,0
17430000,1,3,0
17431000,2,4,0
17432000,2,4,0
17433000,3,4,0
17434000,1,4,0
17435000,2,3,0
17436000,2,4,0
17437000,2,3,0
17438000,2,3,0
17439000,1,2,1
17440000,3,4,0
17441000,1,4,0
17442000,1,2,0
17443000,1,4,0
17444000,1,4,0
17445000,1,3,0
17446000,1,4,0
17447000,1,4,0
17448000,1,2,1
17449000,1,3,0
17450000,1,4,0
17451000,1,3,0
17452000,1,2,1
17453000,2,4,0
17454000,3,4,1
17455000,1,4,0
17456000,2,3,0
17457000,1,4,0
17458000,1,3,0
17459000,2,4,0
17460000,1,4,0
17461000,2,3,0
17462000,1,3,0
17463000,1,3,0
17464000,2,4,0
17465000,2,3,0
17466000,1,3,0
17467000,1,2,1
17468000,1,3,0
17469000,2,4,0
17470000,1,4,0
17471000,2,4,0
17472000,1,3,0
17473000,1,4,0
17474000,2,4,0
17475000,1,4,0
17476000,1,2,1
17477000,2,3,0
17478000,1,3,0
17479000,2,3,0
17480000,1,4,0
17481000,2,3,0
17482000,2,3,0
17483000,3,4,1
17484000,3,4,0
17485000,1,2,1
17486000,1,3,0
17487000,3,4,1
17488000,1,4,0
17489000,1,3,0
17490000,1,2,1
17491000,2,4,0
17492000,3,4,1
17493000,2,3,0
17494000,2,3,0
17495000,1,2,0
17496000,2,4,0
17497000,1,2,1
17498000,1,2,1
17499000,1,3,0
17500000,2,3,0
17501000,1,3,0
17502000,1,4,0
17503000,2,4,0
17504000,2,3,0
17505000,1,2,0
17506000,2,4,0
17507000,1,3,0
17508000,1,2,0
17509000,1,4,0
17510000,1,4,0
17511000,1,2,1
17512000,1,2,1
17513000,2,3,0
17514000,1,4,0
17515000,1,4,0
17516000,1,3,0
17517000,1,2,1
17518000,1,4,0
17519000,2,3,0
17520000,1,2,1
17521000,1,4,0
17522000,1,3,0
17523000,1,2,1
17524000,2,3,0
17525000,1,2,1
17526000,2,3,0
17527000,1,3,0
17528000,2,4,0
17529000,1,3,0
17530000,1,3,0
17531000,3,4,1
17532000,1,2,1
17533000,1,3,0
17534000,2,4,0
17535000,1,4,0
17536000,2,4,0
17537000,3,4,1
17538000,3,4,1
17539000,1,2,1
17540000,3,4,1
17541000,3,4,0
17542000,2,3,0
17543000,1,2,0
17544000,2,4,0
17545000,2,3,0
17546000,1,4,0
17547000,1,3,0
17548000,1,4,0
17549000,3,4,1
17550000,2,3,0
17551000,2,3,0
17552000,2,4,0
17553000,3,4,1
17554000,2,3,0
17555000,1,4,0
17556000,1,2,1
17557000,1,2,1
17558000,1,3,0
17559000,2,4,0
17560000,2,3,0
17561000,3,4,0
17562000,2,3,0
17563000,1,2,1
17564000,1,4,0
17565000,1,2,1
17566000,1,3,0
17567000,2,4,0
17568000,1,2,0
17569000,3,4,0
17570000,2,4,0
17571000,1,2,1
17572000,1,4,0
17573000,1,3,0
17574000,1,4,0
17575000,1,4,0
17576000,1,2,1
17577000,1,4,0
17578000,1,2,1
17579000,2,4,0
17580000,2,4,0
17581000,1,4,0
17582000,1,3,0
17583000,1,2,1
17584000,1,2,1
17585000,2,4,0
17586000,1,4,0
17587000,2,3,0
17588000,2,4,0
17589000,1,4,0
17590000,2,4,0
17591000,1,2,1
17592000,1,4,0
17593000,1,2,1
17594000,2,3,0
17595000,1,4,0
17596000,1,3,0
17597000,1,3,0
17598000,2,4,0
17599000,2,4,0
17600000,3,4,0
17601000,1,2,1
17602000,2,4,0
17603000,1,3,0
17604000,1,3,0
17605000,3,4,1
17606000,2,3,0
17607000,2,4,0
17608000,3,4,1
17609000,1,3,0
17610000,2,4,0
17611000,2,4,0
17612000,2,4,0
17613000,2,3,0
17614000,3,4,0
17615000,2,3,0
17616000,1,4,0
17617000,3,4,0
17618000,2,4,0
17619000,2,3,0
17620000,2,4,0
17621000,1,3,0
17622000,1,2,0
17623000,3,4,0
17624000,2,4,0
17625000,3,4,1
17626000,2,3,0
17627000,1,3,0
17628000,2,3,0
17629000,2,3,0
17630000,2,4,0
17631000,1,2,0
17632000,2,3,0
17633000,3,4,1
17634000,1,3,0
17635000,1,2,1
17636000,1,2,1
17637000,2,3,0
17638000,2,3,0
17639000,3,4,0
17640000,3,4,0
17641000,2,3,0
17642000,3,4,1
17643000,1,3,0
17644000,1,2,1
17645000,1,4,0
17646000,1,3,0
17647000,2,3,0
17648000,1,4,0
17649000,2,4,0
17650000,1,2,1
17651000,3,4,1
17652000,3,4,1
17653000,3,4,1
17654000,1,3,0
17655000,2,3,1
17656000,1,2,0
17657000,1,2,0
17658000,1,4,0
17659000,1,3,0
17660000,1,3,0
17661000,1,2,0
17662000,1,4,0
17663000,2,3,1
17664000,2,3,0
17665000,1,3,0
17666000,2,3,0
17667000,3,4,0
17668000,2,4,0
17669000,1,2,0
17670000,1,4,0
17671000,3,4,1
17672000,1,3,0
17673000,1,2,1
17674000,1,2,1
17675000,2,3,0
17676000,2,4,0
17677000,1,2,0
17678000,3,4,1
17679000,2,4,0
17680000,1,3,0
17681000,1,3,0
17682000,1,3,0
17683000,1,3,0
17684000,1,3,0
17685000,2,4,0
17686000,3,4,0
17687000,2,3,0
17688000,1,4,0
17689000,3,4,1
17690000,2,4,0
17691000,3,4,1
17692000,3,4,1
17693000,1,2,1
17694000,1,4,0
17695000,1,3,0
17696000,2,3,0
17697000,1,2,1
17698000,3,4,1
17699000,2,3,0
17700000,1,3,0
17701000,1,4,0
17702000,2,3,0
17703000,3,4,0
17704000,3,4,0
17705000,1,2,1
17706000,3,4,1
17707000,2,3,0
17708000,1,2,1
17709000,2,4,0
17710000,2,4,0
17711000,3,4,1
17712000,3,4,1
17713000,2,3,0
17714000,1,4,0
17715000,2,4,0
17716000,1,3,0
17717000,2,3,0
17718000,1,2,0
17719000,1,2,0
17720000,3,4,1
17721000,2,3,0
17722000,1,2,0
17723000,2,3,0
17724000,2,3,0
17725000,2,4,0
17726000,1,3,0
17727000,3,4,0
17728000,1,3,0
17729000,1,3,0
17730000,2,4,0
17731000,1,4,0
17732000,1,3,0
17733000,1,3,0
17734000,2,4,0
17735000,1,2,1
17736000,3,4,0
17737000,2,4,0
17738000,2,3,0
17739000,1,2,1
17740000,1,4,0
17741000,2,3,0
17742000,2,3,0
17743000,1,2,1
17744000,2,3,0
17745000,1,3,0
17746000,1,4,0
17747000,1,2,1
17748000,1,2,1
17749000,1,2,1
17750000,1,3,0
17751000,2,3,0
17752000,2,4,0
17753000,1,2,1
17754000,2,4,0
17755000,2,4,0
17756000,1,4,0
17757000,1,4,0
17758000,1,3,0
17759000,3,4,1
17760000,1,4,0
17761000,1,4,0
17762000,2,3,0
17763000,3,4,1
17764000,1,4,0
17765000,2,3,0
17766000,2,3,0
17767000,1,3,0
17768000,1,3,0
17769000,1,2,1
17770000,2,4,0
17771000,2,3,0
17772000,1,4,0
17773000,1,3,0
17774000,1,4,0
17775000,1,2,1
17776000,3,4,1
17777000,2,3,0
17778000,1,2,1
17779000,1,3,0
17780000,1,2,0
17781000,1,4,0
17782000,2,3,0
17783000,3,4,1
17784000,1,4,0
17785000,1,2,0
17786000,1,3,0
17787000,1,4,0
17788000,2,3,0
17789000,3,4,1
17790000,2,3,0
17791000,1,3,0
17792000,2,3,0
17793000,1,2,1
17794000,2,3,0
17795000,1,3,0
17796000,1,3,0
17797000,2,4,0
17798000,2,4,0
17799000,1,2,1
17800000,2,3,0
17801000,1,3,0
17802000,1,3,0
17803000,1,2,0
17804000,2,4,0
17805000,1,2,0
17806000,1,4,0
17807000,2,3,0
17808000,3,4,1
17809000,3,4,0
17810000,1,2,1
17811000,1,2,1
17812000,1,2,0
17813000,2,3,0
17814000,1,2,0
17815000,1,3,0
17816000,2,4,0
17817000,1,2,0
17818000,1,3,0
17819000,1,2,1
17820000,1,4,0
17821000,1,3,0
17822000,3,4,0
17823000,1,4,0
17824000,1,3,0
17825000,3,4,1
17826000,1,3,0
17827000,3,4,1
17828000,2,3,0
17829000,1,3,0
17830000,2,3,0
17831000,3,4,0
17832000,1,3,0
